transaction_id,timestamp,account_id,payer_id,payee_id,amount,currency,merchant_category,country,channel,device_id,ip_hash,balance_before,balance_after,label,notes
tx0972,2025-10-04T15:48:00Z,acct_1271,user_1222,merc_9006,1505.8,USD,grocery,GB,mobile,dev_t7,ip_310,190.59,-1315.21,0,monthly subscription
tx0973,2025-10-01T11:35:00Z,acct_1168,user_1273,merc_9118,3085.51,USD,consulting,RU,web,dev_l10,ip_2501,3793.17,707.66,0,normal grocery
tx0974,2025-10-02T15:49:00Z,acct_1274,user_1021,merc_9200,1633.73,USD,digital_goods,US,mobile,dev_k6,ip_3771,13170.18,11536.45,0,restaurant meal
tx0975,2025-10-03T14:31:00Z,acct_1112,user_1182,merc_9007,2.79,USD,digital_goods,US,atm,dev_m1,ip_7274,17353.31,17350.52,1,repeated small micro-charges
tx0976,2025-10-04T02:47:00Z,acct_1102,user_1106,merc_9198,7566.31,USD,digital_goods,GB,app,dev_f9,ip_9475,14495.88,6929.57,0,normal grocery
tx0977,2025-10-01T09:00:00Z,acct_1184,user_1163,merc_9107,9449.02,USD,digital_goods,US,web,dev_z9,ip_5896,9570.02,121.0,0,normal grocery
tx0978,2025-10-03T13:13:00Z,acct_1195,user_1216,merc_9103,2294.36,USD,restaurant,US,mobile,dev_j2,ip_7114,18919.89,16625.53,0,normal grocery
tx0979,2025-10-01T13:20:00Z,acct_1242,user_1009,merc_9071,1558.43,USD,grocery,RU,mobile,dev_e4,ip_2906,11300.29,9741.86,0,book purchase
tx0980,2025-10-02T08:48:00Z,acct_1032,user_1108,merc_9190,5186.48,USD,restaurant,RU,mobile,dev_t7,ip_2581,8396.4,3209.92,0,monthly subscription
tx0981,2025-10-03T05:17:00Z,acct_1187,user_1057,merc_9042,3211.41,USD,airfare,US,atm,dev_j7,ip_6115,18181.44,14970.03,0,normal grocery
tx0982,2025-10-02T14:25:00Z,acct_1015,user_1241,merc_9009,1002.05,USD,grocery,US,atm,dev_r7,ip_9806,14456.0,13453.95,0,restaurant meal
tx0983,2025-10-04T01:02:00Z,acct_1048,user_1215,merc_9017,6368.92,USD,crypto_exchange,US,atm,dev_n9,ip_7216,2705.42,-3663.5,0,restaurant meal
tx0984,2025-10-02T01:44:00Z,acct_1241,user_1132,merc_9033,1.88,USD,consulting,CA,mobile,dev_v2,ip_7829,9866.18,9864.3,1,repeated small micro-charges
tx0985,2025-10-03T04:53:00Z,acct_1074,user_1116,merc_9169,7300.57,USD,books,US,app,dev_j10,ip_1725,5010.58,-2289.99,0,restaurant meal
tx0986,2025-10-03T12:35:00Z,acct_1237,user_1267,merc_9133,9346.31,USD,wire,IR,mobile,dev_k7,ip_6141,13230.81,3884.5,0,normal grocery
tx0987,2025-10-02T09:39:00Z,acct_1025,user_1102,merc_9047,4808.28,USD,grocery,US,web,dev_z4,ip_2653,7947.34,3139.06,0,restaurant meal
tx0988,2025-10-03T06:03:00Z,acct_1296,user_1208,merc_9116,7685.34,USD,consulting,US,atm,dev_i9,ip_7207,2374.03,-5311.31,0,restaurant meal
tx0989,2025-10-02T01:15:00Z,acct_1096,user_1131,merc_9088,4.86,USD,digital_goods,DE,atm,dev_v6,ip_8505,5272.01,5267.15,1,repeated small micro-charges
tx0990,2025-10-04T04:55:00Z,acct_1049,user_1117,merc_9118,4362.2,USD,clothing,US,app,dev_w5,ip_2070,17468.67,13106.47,0,normal grocery
tx0991,2025-10-04T12:52:00Z,acct_1094,user_1204,merc_9131,6009.76,USD,airfare,US,web,dev_y1,ip_3256,14673.58,8663.82,0,monthly subscription
tx0992,2025-10-02T14:54:00Z,acct_1272,user_1269,merc_9013,1657.19,USD,clothing,NG,mobile,dev_h9,ip_2733,7501.95,5844.76,0,travel expense
tx0993,2025-10-03T23:54:00Z,acct_1078,user_1277,merc_9157,4213.22,USD,subscription,GB,web,dev_b7,ip_4858,7807.65,3594.43,0,book purchase
tx0994,2025-10-03T16:02:00Z,acct_1165,user_1070,merc_9185,1.24,USD,digital_goods,FR,app,dev_i9,ip_5106,4190.92,4189.68,1,repeated small micro-charges
tx0995,2025-10-02T14:54:00Z,acct_1072,user_1074,merc_9124,8343.46,USD,books,US,web,dev_z3,ip_6866,7832.17,-511.29,0,normal grocery
tx0996,2025-10-04T07:35:00Z,acct_1142,user_1072,merc_9103,1173.8,USD,airfare,US,web,dev_o3,ip_4514,15216.48,14042.68,0,restaurant meal
tx0997,2025-10-02T21:10:00Z,acct_1053,user_1242,merc_9060,9789.95,USD,subscription,RU,atm,dev_d9,ip_9995,9098.26,-691.69,0,restaurant meal
tx0998,2025-10-04T17:48:00Z,acct_1021,user_1196,merc_9066,1031.4,USD,books,US,atm,dev_s3,ip_7984,15174.02,14142.62,0,travel expense
tx0999,2025-10-03T17:18:00Z,acct_1186,user_1124,merc_9171,16831.14,USD,books,DE,atm,dev_b2,ip_4591,16849.65,18.51,1,near-zero balance after transaction
tx1000,2025-10-04T12:34:00Z,acct_1129,user_1183,merc_9022,2658.28,USD,crypto_exchange,US,app,dev_h10,ip_8110,4443.33,1785.05,0,book purchase
